ID_gatunku	ID_lokalizacji	poczatek	koniec	liczebnosc	zachowanie
119	7	2014-05-02 07:30	2014-05-02 09:30	1	leci
17	7	2014-05-02 07:30	2014-05-02 09:30	1	zeruje
33	7	2014-05-02 07:30	2014-05-02 09:30	1	zeruje
124	7	2014-05-02 07:30	2014-05-02 09:30	1	zeruje
170	7	2014-05-02 07:30	2014-05-02 09:30	1	zeruje
196	7	2014-05-02 07:30	2014-05-02 09:30	1	zeruje
104	7	2014-05-02 07:30	2014-05-02 09:30	10	plywa
153	7	2014-05-02 07:30	2014-05-02 09:30	7	plywa
30	7	2014-05-02 07:30	2014-05-02 09:30	4	plywa
103	7	2014-05-02 07:30	2014-05-02 09:30	2	plywa
155	7	2014-05-02 07:30	2014-05-02 09:30	2	odpoczywa
28	7	2014-05-02 07:30	2014-05-02 09:30	1	odpoczywa
56	7	2014-05-02 07:30	2014-05-02 09:30	1	odpoczywa
21	7	2014-05-02 07:30	2014-05-02 09:30	2	gniazduje
8	29	2014-05-03 06:00	2014-05-03 11:00	1	brak informacji
198	29	2014-05-03 07:15	2014-05-03 09:20	1	odpoczywa
206	29	2014-05-03 07:15	2014-05-03 09:20	1	brak informacji
32	29	2014-05-03 07:30	2014-05-03 11:30	2	brak informacji
19	29	2014-05-03 08:00	2014-05-03 11:00	2	brak informacji
21	29	2014-05-03 08:00	2014-05-03 11:00	1	brak informacji
79	29	2014-05-03 08:30	2014-05-03 14:00	1	brak informacji
44	29	2014-05-03 09:00	2014-05-03 12:00	1	odpoczywa
70	29	2014-05-03 09:00	2014-05-03 12:00	1	brak informacji
146	29	2014-05-03 09:00	2014-05-03 14:00	1	odpoczywa
166	29	2014-05-03 09:00	2014-05-03 14:00	1	odpoczywa
153	29	2014-05-03 09:00	2014-05-03 14:00	2	brak informacji
221	29	2014-05-03 10:00	2014-05-03 13:00	1	brak informacji
54	1	2014-05-05 09:00	2014-05-05 09:30	30	zeruje
215	1	2014-05-05 09:00	2014-05-05 09:30	19	zeruje
110	1	2014-05-05 09:00	2014-05-05 09:30	5	zeruje
23	1	2014-05-05 09:00	2014-05-05 09:30	4	zeruje
221	1	2014-05-05 09:00	2014-05-05 09:30	3	zeruje
31	1	2014-05-05 09:00	2014-05-05 09:30	2	zeruje
45	1	2014-05-05 09:00	2014-05-05 09:30	1	zeruje
182	1	2014-05-05 09:00	2014-05-05 09:30	3	odpoczywa
206	1	2014-05-05 09:00	2014-05-05 09:30	1	odpoczywa
62	1	2014-05-05 09:00	2014-05-05 09:30	9	leci
21	1	2014-05-05 09:00	2014-05-05 09:30	2	leci
188	1	2014-05-05 09:00	2014-05-05 09:30	1	leci
202	1	2014-05-05 09:00	2014-05-05 09:30	1	odpoczywa
195	1	2014-05-05 09:00	2014-05-05 09:30	40	odpoczywa
196	1	2014-05-05 09:00	2014-05-05 09:30	22	odpoczywa
87	1	2014-05-05 09:00	2014-05-05 09:30	1	odpoczywa
146	1	2014-05-05 09:00	2014-05-05 09:30	1	odpoczywa
151	1	2014-05-05 09:00	2014-05-05 09:30	1	odpoczywa
104	1	2014-05-05 09:00	2014-05-05 09:30	2	brak informacji
54	1	2014-05-06 07:05	2014-05-06 07:20	20	zeruje
151	1	2014-05-06 07:05	2014-05-06 07:20	5	zeruje
221	1	2014-05-06 07:05	2014-05-06 07:20	5	zeruje
108	1	2014-05-06 07:05	2014-05-06 07:20	1	zeruje
215	1	2014-05-06 07:05	2014-05-06 07:20	19	leci
62	1	2014-05-06 07:05	2014-05-06 07:20	14	leci
21	1	2014-05-06 07:05	2014-05-06 07:20	3	leci
92	1	2014-05-06 07:05	2014-05-06 07:20	2	leci
196	1	2014-05-06 07:05	2014-05-06 07:20	40	odpoczywa
81	1	2014-05-06 07:05	2014-05-06 07:20	2	odpoczywa
188	1	2014-05-06 07:05	2014-05-06 07:20	2	odpoczywa
111	1	2014-05-06 07:05	2014-05-06 07:20	28	brak informacji
11	7	2014-05-10 07:00	2014-05-10 09:20	2	zeruje
74	7	2014-05-10 07:00	2014-05-10 09:20	2	zeruje
103	7	2014-05-10 07:00	2014-05-10 09:20	2	zeruje
108	7	2014-05-10 07:00	2014-05-10 09:20	2	zeruje
8	7	2014-05-10 07:00	2014-05-10 09:20	1	zeruje
21	7	2014-05-10 07:00	2014-05-10 09:20	1	zeruje
62	7	2014-05-10 07:00	2014-05-10 09:20	1	zeruje
215	7	2014-05-10 07:00	2014-05-10 09:20	1	zeruje
155	7	2014-05-10 07:00	2014-05-10 09:20	2	odpoczywa
51	7	2014-05-10 07:00	2014-05-10 09:20	1	odpoczywa
164	7	2014-05-10 07:00	2014-05-10 09:20	1	odpoczywa
64	7	2014-05-10 07:00	2014-05-10 09:20	14	leci
94	7	2014-05-10 07:00	2014-05-10 09:20	2	leci
221	7	2014-05-10 07:00	2014-05-10 09:20	2	leci
17	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
63	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
82	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
83	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
89	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
99	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
115	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
124	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
188	7	2014-05-10 07:00	2014-05-10 09:20	1	leci
170	7	2014-05-10 07:00	2014-05-10 09:20	3	zeruje
32	7	2014-05-10 07:00	2014-05-10 09:20	1	zeruje
37	7	2014-05-10 07:00	2014-05-10 09:20	6	plywa
153	7	2014-05-10 07:00	2014-05-10 09:20	2	plywa
23	7	2014-05-10 07:00	2014-05-10 09:20	5	odpoczywa
56	7	2014-05-10 07:00	2014-05-10 09:20	1	odpoczywa
77	7	2014-05-10 07:00	2014-05-10 09:20	1	odpoczywa
196	1	2014-05-15 07:50	2014-05-15 08:05	30	zeruje
21	1	2014-05-15 07:50	2014-05-15 08:05	2	zeruje
151	1	2014-05-15 07:50	2014-05-15 08:05	2	zeruje
54	1	2014-05-15 07:50	2014-05-15 08:05	40	leci
62	1	2014-05-15 07:50	2014-05-15 08:05	9	leci
31	1	2014-05-15 07:50	2014-05-15 08:05	4	leci
64	1	2014-05-15 07:50	2014-05-15 08:05	2	leci
92	1	2014-05-15 07:50	2014-05-15 08:05	3	plywa
23	1	2014-05-15 07:50	2014-05-15 08:05	1	odpoczywa
111	1	2014-05-15 07:50	2014-05-15 08:05	20	odpoczywa
215	1	2014-05-15 07:50	2014-05-15 08:05	20	odpoczywa
195	1	2014-05-15 07:50	2014-05-15 08:05	8	odpoczywa
108	1	2014-05-15 07:50	2014-05-15 08:05	3	odpoczywa
188	1	2014-05-15 07:50	2014-05-15 08:05	3	odpoczywa
81	1	2014-05-15 07:50	2014-05-15 08:05	2	odpoczywa
110	1	2014-05-15 07:50	2014-05-15 08:05	2	odpoczywa
104	1	2014-05-15 07:50	2014-05-15 08:05	2	gniazduje
54	1	2014-05-19 09:45	2014-05-19 10:00	40	zeruje
196	1	2014-05-19 09:45	2014-05-19 10:00	25	leci
111	1	2014-05-19 09:45	2014-05-19 10:00	20	leci
43	1	2014-05-19 09:45	2014-05-19 10:00	10	leci
21	1	2014-05-19 09:45	2014-05-19 10:00	1	leci
92	1	2014-05-19 09:45	2014-05-19 10:00	7	plywa
104	1	2014-05-19 09:45	2014-05-19 10:00	1	plywa
195	1	2014-05-19 09:45	2014-05-19 10:00	23	odpoczywa
62	1	2014-05-19 09:45	2014-05-19 10:00	7	odpoczywa
133	1	2014-05-19 09:45	2014-05-19 10:00	3	odpoczywa
188	1	2014-05-19 09:45	2014-05-19 10:00	3	odpoczywa
81	1	2014-05-19 09:45	2014-05-19 10:00	2	odpoczywa
31	1	2014-05-20 16:35	2014-05-20 16:50	3	zeruje
81	1	2014-05-20 16:35	2014-05-20 16:50	1	zeruje
196	1	2014-05-20 16:35	2014-05-20 16:50	30	leci
215	1	2014-05-20 16:35	2014-05-20 16:50	30	leci
188	1	2014-05-20 16:35	2014-05-20 16:50	5	leci
51	1	2014-05-20 16:35	2014-05-20 16:50	4	leci
92	1	2014-05-20 16:35	2014-05-20 16:50	5	plywa
148	1	2014-05-20 16:35	2014-05-20 16:50	1	odpoczywa
54	1	2014-05-20 16:35	2014-05-20 16:50	27	odpoczywa
111	1	2014-05-20 16:35	2014-05-20 16:50	18	odpoczywa
23	1	2014-05-20 16:35	2014-05-20 16:50	9	odpoczywa
21	1	2014-05-20 16:35	2014-05-20 16:50	3	odpoczywa
145	1	2014-05-20 16:35	2014-05-20 16:50	2	odpoczywa
166	1	2014-05-20 16:35	2014-05-20 16:50	2	odpoczywa
157	1	2014-05-20 16:35	2014-05-20 16:50	1	odpoczywa
195	1	2014-05-20 16:35	2014-05-20 16:50	10	gniazduje
21	1	2014-06-11 17:05	2014-06-11 17:25	4	brak informacji
70	29	2014-06-28 20:00	2014-06-28 20:20	10	zeruje
148	29	2014-06-28 20:00	2014-06-28 20:20	3	odpoczywa
175	29	2014-06-28 20:00	2014-06-28 20:20	5	leci
188	29	2014-06-28 20:00	2014-06-28 20:20	1	leci
195	29	2014-06-30 16:00	2014-06-30 16:30	50	zeruje
151	1	2014-07-02 08:30	2014-07-02 08:50	3	zeruje
195	1	2014-07-02 08:30	2014-07-02 08:50	50	leci
54	1	2014-07-02 08:30	2014-07-02 08:50	20	leci
82	1	2014-07-02 08:30	2014-07-02 08:50	8	leci
133	1	2014-07-02 08:30	2014-07-02 08:50	7	leci
188	1	2014-07-02 08:30	2014-07-02 08:50	4	leci
67	1	2014-07-02 08:30	2014-07-02 08:50	1	zeruje
175	1	2014-07-02 08:30	2014-07-02 08:50	3	odpoczywa
166	1	2014-07-02 08:30	2014-07-02 08:50	1	odpoczywa
111	1	2014-07-02 08:30	2014-07-02 08:50	30	brak informacji
43	1	2014-07-02 08:30	2014-07-02 08:50	20	brak informacji
92	1	2014-07-02 08:30	2014-07-02 08:50	5	brak informacji
64	1	2014-07-02 08:30	2014-07-02 08:50	3	brak informacji
21	1	2014-07-02 08:30	2014-07-02 08:50	1	brak informacji
70	23	2014-07-07 08:00	2014-07-07 21:00	2	leci
64	23	2014-07-07 08:00	2014-07-07 21:00	1	odpoczywa
151	23	2014-07-08 08:00	2014-07-08 21:00	2	zeruje
21	23	2014-07-08 08:00	2014-07-08 21:00	1	leci
64	23	2014-07-08 08:00	2014-07-08 21:00	1	leci
124	23	2014-07-08 08:00	2014-07-08 21:00	1	leci
209	23	2014-07-08 08:00	2014-07-08 21:00	1	leci
216	23	2014-07-08 08:00	2014-07-08 21:00	1	leci
56	23	2014-07-08 08:00	2014-07-08 21:00	1	zeruje
108	23	2014-07-08 08:00	2014-07-08 21:00	4	gniazduje
183	23	2014-07-08 08:00	2014-07-08 21:00	1	brak informacji
151	23	2014-07-13 08:00	2014-07-13 20:00	1	zeruje
216	23	2014-07-13 08:00	2014-07-13 20:00	1	zeruje
100	23	2014-07-13 08:00	2014-07-13 20:00	1	odpoczywa
21	23	2014-07-13 08:00	2014-07-13 20:00	3	leci
64	23	2014-07-13 08:00	2014-07-13 20:00	1	leci
56	23	2014-07-13 08:00	2014-07-13 20:00	1	odpoczywa
81	23	2014-07-13 08:00	2014-07-13 20:00	8	gniazduje
108	23	2014-07-13 08:00	2014-07-13 20:00	7	gniazduje
151	23	2014-07-16 15:00	2014-07-16 21:00	1	zeruje
51	23	2014-07-16 15:00	2014-07-16 21:00	1	odpoczywa
209	23	2014-07-16 15:00	2014-07-16 21:00	2	leci
33	23	2014-07-16 15:00	2014-07-16 21:00	1	leci
64	23	2014-07-16 15:00	2014-07-16 21:00	1	leci
89	23	2014-07-16 15:00	2014-07-16 21:00	1	leci
84	23	2014-07-16 15:00	2014-07-16 21:00	1	odpoczywa
83	23	2014-07-18 05:00	2014-07-18 21:00	1	zeruje
51	23	2014-07-18 05:00	2014-07-18 21:00	1	odpoczywa
89	23	2014-07-18 05:00	2014-07-18 21:00	2	leci
23	23	2014-07-18 05:00	2014-07-18 21:00	6	odpoczywa
221	23	2014-07-18 05:00	2014-07-18 21:00	2	odpoczywa
146	23	2014-07-18 05:00	2014-07-18 21:00	1	odpoczywa
21	23	2014-07-19 08:00	2014-07-19 21:00	9	leci
124	23	2014-07-19 08:00	2014-07-19 21:00	3	leci
87	23	2014-07-19 08:00	2014-07-19 21:00	2	leci
64	23	2014-07-19 08:00	2014-07-19 21:00	1	leci
209	23	2014-07-19 08:00	2014-07-19 21:00	1	leci
70	23	2014-07-19 08:00	2014-07-19 21:00	1	zeruje
23	23	2014-07-19 08:00	2014-07-19 21:00	3	odpoczywa
56	23	2014-07-19 08:00	2014-07-19 21:00	1	odpoczywa
70	23	2014-07-23 15:00	2014-07-23 20:00	2	leci
124	23	2014-07-23 15:00	2014-07-23 20:00	1	leci
209	23	2014-07-23 15:00	2014-07-23 20:00	1	leci
51	23	2014-07-25 14:00	2014-07-25 21:00	1	odpoczywa
64	23	2014-07-25 14:00	2014-07-25 21:00	2	leci
221	23	2014-07-25 14:00	2014-07-25 21:00	2	leci
21	23	2014-07-25 14:00	2014-07-25 21:00	1	leci
108	23	2014-07-25 14:00	2014-07-25 21:00	1	leci
209	23	2014-07-25 14:00	2014-07-25 21:00	1	leci
81	23	2014-07-27 09:00	2014-07-27 21:00	2	zeruje
87	23	2014-07-27 09:00	2014-07-27 21:00	2	leci
64	23	2014-07-27 09:00	2014-07-27 21:00	1	leci
89	23	2014-07-27 09:00	2014-07-27 21:00	1	leci
134	23	2014-07-27 09:00	2014-07-27 21:00	1	leci
209	23	2014-07-27 09:00	2014-07-27 21:00	1	leci
56	23	2014-07-27 09:00	2014-07-27 21:00	1	zeruje
83	23	2014-07-27 09:00	2014-07-27 21:00	1	odpoczywa
108	23	2014-07-27 09:00	2014-07-27 21:00	1	odpoczywa
21	23	2014-07-30 07:00	2014-07-30 21:00	1	zeruje
31	23	2014-07-30 07:00	2014-07-30 21:00	1	leci
89	23	2014-07-30 07:00	2014-07-30 21:00	1	leci
94	23	2014-07-30 07:00	2014-07-30 21:00	1	leci
209	23	2014-07-30 07:00	2014-07-30 21:00	1	leci
56	23	2014-07-30 07:00	2014-07-30 21:00	1	zeruje
83	23	2014-07-30 07:00	2014-07-30 21:00	1	odpoczywa
89	23	2014-07-31 15:00	2014-07-31 21:00	5	leci
26	23	2014-07-31 15:00	2014-07-31 21:00	4	leci
117	23	2014-07-31 15:00	2014-07-31 21:00	3	leci
60	23	2014-07-31 15:00	2014-07-31 21:00	2	leci
124	23	2014-07-31 15:00	2014-07-31 21:00	1	leci
70	23	2014-07-31 15:00	2014-07-31 21:00	5	zeruje
24	7	2014-08-01 06:15	2014-08-01 07:10	12	zeruje
15	7	2014-08-01 06:15	2014-08-01 07:10	2	zeruje
55	7	2014-08-01 06:15	2014-08-01 07:10	1	zeruje
105	7	2014-08-01 06:15	2014-08-01 07:10	1	zeruje
108	7	2014-08-01 06:15	2014-08-01 07:10	3	leci
115	7	2014-08-01 06:15	2014-08-01 07:10	2	leci
33	7	2014-08-01 06:15	2014-08-01 07:10	4	zeruje
23	7	2014-08-01 06:15	2014-08-01 07:10	5	odpoczywa
170	7	2014-08-01 06:15	2014-08-01 07:10	3	odpoczywa
82	7	2014-08-01 06:15	2014-08-01 07:10	1	odpoczywa
116	7	2014-08-01 06:15	2014-08-01 07:10	1	odpoczywa
21	7	2014-08-01 06:15	2014-08-01 07:10	4	gniazduje
21	23	2014-08-01 08:40	2014-08-01 21:00	2	zeruje
81	23	2014-08-01 08:40	2014-08-01 21:00	2	zeruje
83	23	2014-08-01 08:40	2014-08-01 21:00	2	zeruje
129	23	2014-08-01 08:40	2014-08-01 21:00	3	leci
221	23	2014-08-01 08:40	2014-08-01 21:00	2	leci
17	23	2014-08-01 08:40	2014-08-01 21:00	1	leci
62	23	2014-08-01 08:40	2014-08-01 21:00	1	leci
63	23	2014-08-01 08:40	2014-08-01 21:00	1	leci
89	23	2014-08-01 08:40	2014-08-01 21:00	1	leci
151	23	2014-08-01 08:40	2014-08-01 21:00	1	leci
209	23	2014-08-01 08:40	2014-08-01 21:00	1	leci
108	23	2014-08-01 08:40	2014-08-01 21:00	1	odpoczywa
81	23	2014-08-02 11:00	2014-08-02 15:00	3	zeruje
198	23	2014-08-02 11:00	2014-08-02 15:00	1	zeruje
21	23	2014-08-02 11:00	2014-08-02 15:00	2	leci
62	23	2014-08-02 11:00	2014-08-02 15:00	1	leci
89	23	2014-08-02 11:00	2014-08-02 15:00	1	leci
209	23	2014-08-02 11:00	2014-08-02 15:00	1	leci
54	1	2014-08-03 08:05	2014-08-03 08:20	40	zeruje
76	1	2014-08-03 08:05	2014-08-03 08:20	20	zeruje
188	1	2014-08-03 08:05	2014-08-03 08:20	3	zeruje
196	1	2014-08-03 08:05	2014-08-03 08:20	27	leci
62	1	2014-08-03 08:05	2014-08-03 08:20	8	leci
221	1	2014-08-03 08:05	2014-08-03 08:20	3	leci
21	1	2014-08-03 08:05	2014-08-03 08:20	1	leci
151	1	2014-08-03 08:05	2014-08-03 08:20	2	zeruje
104	1	2014-08-03 08:05	2014-08-03 08:20	3	plywa
23	1	2014-08-03 08:05	2014-08-03 08:20	2	odpoczywa
146	1	2014-08-03 08:05	2014-08-03 08:20	1	odpoczywa
111	1	2014-08-03 08:05	2014-08-03 08:20	30	odpoczywa
215	1	2014-08-03 08:05	2014-08-03 08:20	19	odpoczywa
92	1	2014-08-03 08:05	2014-08-03 08:20	2	odpoczywa
166	1	2014-08-03 08:05	2014-08-03 08:20	2	odpoczywa
175	1	2014-08-03 08:05	2014-08-03 08:20	1	odpoczywa
81	23	2014-08-04 09:00	2014-08-04 20:00	2	zeruje
195	23	2014-08-04 09:00	2014-08-04 20:00	400	leci
89	23	2014-08-04 09:00	2014-08-04 20:00	2	leci
124	23	2014-08-04 09:00	2014-08-04 20:00	2	leci
63	23	2014-08-04 09:00	2014-08-04 20:00	1	leci
216	23	2014-08-04 09:00	2014-08-04 20:00	1	leci
70	23	2014-08-04 09:00	2014-08-04 20:00	1	zeruje
64	23	2014-08-04 09:00	2014-08-04 20:00	2	gniazduje
108	23	2014-08-04 09:00	2014-08-04 20:00	1	gniazduje
62	23	2014-08-06 08:00	2014-08-06 21:00	9	leci
89	23	2014-08-06 08:00	2014-08-06 21:00	2	leci
64	23	2014-08-06 08:00	2014-08-06 21:00	1	leci
108	23	2014-08-06 08:00	2014-08-06 21:00	1	leci
124	23	2014-08-06 08:00	2014-08-06 21:00	1	leci
209	23	2014-08-06 08:00	2014-08-06 21:00	1	leci
23	23	2014-08-06 08:00	2014-08-06 21:00	2	odpoczywa
81	23	2014-08-06 08:00	2014-08-06 21:00	1	odpoczywa
180	27	2014-08-08 13:00	2014-08-08 15:00	3	zeruje
218	27	2014-08-08 13:00	2014-08-08 15:00	2	zeruje
137	27	2014-08-08 13:00	2014-08-08 15:00	1	zeruje
138	27	2014-08-08 13:00	2014-08-08 15:00	1	zeruje
219	27	2014-08-08 13:00	2014-08-08 15:00	1	odpoczywa
160	12	2014-08-10 12:30	2014-08-10 13:30	1	brak informacji
3	7	2014-08-11 06:40	2014-08-11 07:40	2	zeruje
152	7	2014-08-11 06:40	2014-08-11 07:40	2	zeruje
93	7	2014-08-11 06:40	2014-08-11 07:40	1	zeruje
149	7	2014-08-11 06:40	2014-08-11 07:40	1	zeruje
82	7	2014-08-11 06:40	2014-08-11 07:40	6	leci
89	7	2014-08-11 06:40	2014-08-11 07:40	1	leci
33	7	2014-08-11 06:40	2014-08-11 07:40	4	zeruje
55	7	2014-08-11 06:40	2014-08-11 07:40	4	plywa
170	7	2014-08-11 06:40	2014-08-11 07:40	2	odpoczywa
168	7	2014-08-11 06:40	2014-08-11 07:40	1	odpoczywa
21	7	2014-08-11 06:40	2014-08-11 07:40	5	gniazduje
145	23	2014-08-11 08:00	2014-08-11 21:00	3	zeruje
151	23	2014-08-11 08:00	2014-08-11 21:00	2	zeruje
83	23	2014-08-11 08:00	2014-08-11 21:00	1	zeruje
148	23	2014-08-11 08:00	2014-08-11 21:00	1	zeruje
98	23	2014-08-11 08:00	2014-08-11 21:00	8	leci
89	23	2014-08-11 08:00	2014-08-11 21:00	3	leci
63	23	2014-08-11 08:00	2014-08-11 21:00	2	leci
187	23	2014-08-11 08:00	2014-08-11 21:00	2	odpoczywa
23	23	2014-08-11 08:00	2014-08-11 21:00	2	odpoczywa
43	23	2014-08-11 08:00	2014-08-11 21:00	30	odpoczywa
45	23	2014-08-12 08:00	2014-08-12 21:00	1	zeruje
81	23	2014-08-12 08:00	2014-08-12 21:00	1	zeruje
166	23	2014-08-12 08:00	2014-08-12 21:00	1	zeruje
147	23	2014-08-12 08:00	2014-08-12 21:00	1	odpoczywa
64	23	2014-08-12 08:00	2014-08-12 21:00	2	leci
151	23	2014-08-12 08:00	2014-08-12 21:00	1	leci
43	23	2014-08-12 08:00	2014-08-12 21:00	1	zeruje
23	23	2014-08-12 08:00	2014-08-12 21:00	2	odpoczywa
121	23	2014-08-12 08:00	2014-08-12 21:00	1	odpoczywa
81	23	2014-08-15 09:00	2014-08-15 20:00	8	zeruje
145	23	2014-08-15 09:00	2014-08-15 20:00	1	zeruje
148	23	2014-08-15 09:00	2014-08-15 20:00	1	zeruje
63	23	2014-08-15 09:00	2014-08-15 20:00	1	leci
187	23	2014-08-15 09:00	2014-08-15 20:00	2	odpoczywa
108	23	2014-08-16 08:00	2014-08-16 20:00	2	zeruje
51	23	2014-08-16 08:00	2014-08-16 20:00	1	zeruje
81	23	2014-08-16 08:00	2014-08-16 20:00	1	zeruje
83	23	2014-08-16 08:00	2014-08-16 20:00	1	zeruje
210	23	2014-08-16 08:00	2014-08-16 20:00	1	zeruje
221	23	2014-08-16 08:00	2014-08-16 20:00	2	leci
89	23	2014-08-16 08:00	2014-08-16 20:00	1	leci
191	23	2014-08-16 08:00	2014-08-16 20:00	2	odpoczywa
23	23	2014-08-16 08:00	2014-08-16 20:00	2	odpoczywa
81	23	2014-08-18 15:00	2014-08-18 20:00	2	zeruje
151	23	2014-08-18 15:00	2014-08-18 20:00	1	zeruje
17	23	2014-08-18 15:00	2014-08-18 20:00	1	leci
51	23	2014-08-18 15:00	2014-08-18 20:00	1	leci
64	23	2014-08-18 15:00	2014-08-18 20:00	1	leci
70	23	2014-08-18 15:00	2014-08-18 20:00	1	leci
89	23	2014-08-18 15:00	2014-08-18 20:00	1	leci
83	23	2014-08-21 07:00	2014-08-21 20:00	2	zeruje
148	23	2014-08-21 07:00	2014-08-21 20:00	1	zeruje
209	23	2014-08-21 07:00	2014-08-21 20:00	1	leci
56	23	2014-08-21 07:00	2014-08-21 20:00	1	zeruje
23	23	2014-08-21 07:00	2014-08-21 20:00	5	odpoczywa
216	23	2014-08-21 07:00	2014-08-21 20:00	40	odpoczywa
151	23	2014-08-21 07:00	2014-08-21 20:00	4	odpoczywa
210	23	2014-08-21 07:00	2014-08-21 20:00	2	odpoczywa
139	16	2014-08-23 10:00	2014-08-23 11:00	2	zeruje
198	16	2014-08-23 10:00	2014-08-23 11:00	1	zeruje
206	16	2014-08-23 10:00	2014-08-23 11:00	1	zeruje
33	16	2014-08-23 10:00	2014-08-23 11:00	1	zeruje
76	16	2014-08-23 10:00	2014-08-23 11:00	1	odpoczywa
216	23	2014-08-24 08:00	2014-08-24 20:00	40	zeruje
81	23	2014-08-24 08:00	2014-08-24 20:00	5	zeruje
28	23	2014-08-24 08:00	2014-08-24 20:00	1	zeruje
210	23	2014-08-24 08:00	2014-08-24 20:00	1	zeruje
124	23	2014-08-24 08:00	2014-08-24 20:00	2	leci
23	23	2014-08-24 08:00	2014-08-24 20:00	1	leci
56	23	2014-08-24 08:00	2014-08-24 20:00	2	zeruje
51	23	2014-08-24 08:00	2014-08-24 20:00	1	odpoczywa
151	23	2014-08-24 08:00	2014-08-24 20:00	4	odpoczywa
15	7	2014-08-28 07:00	2014-08-28 08:30	20	zeruje
64	7	2014-08-28 07:00	2014-08-28 08:30	8	zeruje
9	7	2014-08-28 07:00	2014-08-28 08:30	4	zeruje
214	7	2014-08-28 07:00	2014-08-28 08:30	2	zeruje
13	7	2014-08-28 07:00	2014-08-28 08:30	1	zeruje
25	7	2014-08-28 07:00	2014-08-28 08:30	1	zeruje
90	7	2014-08-28 07:00	2014-08-28 08:30	1	zeruje
174	7	2014-08-28 07:00	2014-08-28 08:30	1	zeruje
208	7	2014-08-28 07:00	2014-08-28 08:30	1	zeruje
221	7	2014-08-28 07:00	2014-08-28 08:30	9	leci
82	7	2014-08-28 07:00	2014-08-28 08:30	2	leci
83	7	2014-08-28 07:00	2014-08-28 08:30	1	leci
117	7	2014-08-28 07:00	2014-08-28 08:30	1	leci
176	7	2014-08-28 07:00	2014-08-28 08:30	1	leci
188	7	2014-08-28 07:00	2014-08-28 08:30	1	leci
33	7	2014-08-28 07:00	2014-08-28 08:30	4	zeruje
32	7	2014-08-28 07:00	2014-08-28 08:30	1	zeruje
85	7	2014-08-28 07:00	2014-08-28 08:30	11	plywa
107	7	2014-08-28 07:00	2014-08-28 08:30	3	plywa
37	7	2014-08-28 07:00	2014-08-28 08:30	1	plywa
80	7	2014-08-28 07:00	2014-08-28 08:30	4	odpoczywa
115	7	2014-08-28 07:00	2014-08-28 08:30	3	odpoczywa
195	7	2014-08-28 07:00	2014-08-28 08:30	3	odpoczywa
175	7	2014-08-28 07:00	2014-08-28 08:30	2	odpoczywa
170	7	2014-08-28 07:00	2014-08-28 08:30	1	odpoczywa
210	7	2014-08-28 07:00	2014-08-28 08:30	1	odpoczywa
210	23	2014-08-29 14:00	2014-08-29 22:00	14	zeruje
83	23	2014-08-29 14:00	2014-08-29 22:00	1	zeruje
64	23	2014-08-29 14:00	2014-08-29 22:00	3	leci
87	23	2014-08-29 14:00	2014-08-29 22:00	1	leci
121	23	2014-08-29 14:00	2014-08-29 22:00	1	zeruje
161	23	2014-08-29 14:00	2014-08-29 22:00	1	odpoczywa
82	7	2014-08-31 07:00	2014-08-31 09:10	150	zeruje
15	7	2014-08-31 07:00	2014-08-31 09:10	37	zeruje
9	7	2014-08-31 07:00	2014-08-31 09:10	15	zeruje
152	7	2014-08-31 07:00	2014-08-31 09:10	4	zeruje
99	7	2014-08-31 07:00	2014-08-31 09:10	3	zeruje
10	7	2014-08-31 07:00	2014-08-31 09:10	2	zeruje
176	7	2014-08-31 07:00	2014-08-31 09:10	2	zeruje
105	7	2014-08-31 07:00	2014-08-31 09:10	1	zeruje
164	7	2014-08-31 07:00	2014-08-31 09:10	1	zeruje
174	7	2014-08-31 07:00	2014-08-31 09:10	1	zeruje
50	7	2014-08-31 07:00	2014-08-31 09:10	1	odpoczywa
90	7	2014-08-31 07:00	2014-08-31 09:10	6	leci
87	7	2014-08-31 07:00	2014-08-31 09:10	1	leci
124	7	2014-08-31 07:00	2014-08-31 09:10	1	leci
187	7	2014-08-31 07:00	2014-08-31 09:10	1	leci
33	7	2014-08-31 07:00	2014-08-31 09:10	3	zeruje
32	7	2014-08-31 07:00	2014-08-31 09:10	2	zeruje
168	7	2014-08-31 07:00	2014-08-31 09:10	1	zeruje
140	7	2014-08-31 07:00	2014-08-31 09:10	2	plywa
23	7	2014-08-31 07:00	2014-08-31 09:10	7	odpoczywa
115	7	2014-08-31 07:00	2014-08-31 09:10	1	odpoczywa
150	7	2014-08-31 07:00	2014-08-31 09:10	1	odpoczywa
15	7	2014-09-01 14:50	2014-09-01 15:20	9	zeruje
3	7	2014-09-01 14:50	2014-09-01 15:20	5	zeruje
105	7	2014-09-01 14:50	2014-09-01 15:20	5	zeruje
10	7	2014-09-01 14:50	2014-09-01 15:20	4	zeruje
